"";"sample.id";"year";"month";"day";"station.id";"lat";"lon";"depth";"sex";"maturity_stage";"age";"length";"ungutted.weight";"gutted.weight";"liver.weight";"gonad.weight";"species"
"1";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;NA;NA;4;14;NA;NA;NA;NA;28
"2";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;NA;NA;4;17;NA;NA;NA;NA;28
"3";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"M";1;5;19;NA;NA;NA;NA;28
"4";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"M";1;7;24;NA;NA;NA;NA;28
"5";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"F";1;5;20;NA;NA;NA;NA;28
"6";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"F";1;7;23;NA;NA;NA;NA;28
"7";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"F";1;7;29;NA;NA;NA;NA;28
"8";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"F";1;8;31;NA;NA;NA;NA;28
"9";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"F";2;9;32;NA;NA;NA;NA;28
"10";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"F";1;10;34;NA;NA;NA;NA;28
"11";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"F";2;11;33;NA;NA;NA;NA;28
"12";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"F";1;11;37;NA;NA;NA;NA;28
"13";56442;1993;3;8;74;65,0833333333333;-13,05;155,5;"F";2;12;39;NA;NA;NA;NA;28
"14";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";2;13;47;966;NA;NA;NA;28
"15";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";2;11;43;857;NA;NA;NA;28
"16";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";2;11;40;638;NA;NA;NA;28
"17";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";2;12;44;816;NA;NA;NA;28
"18";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";1;8;32;281;NA;NA;NA;28
"19";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";2;11;39;641;NA;NA;NA;28
"20";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";2;12;40;623;NA;NA;NA;28
"21";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";2;11;41;700;NA;NA;NA;28
"22";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";2;12;44;871;NA;NA;NA;28
"23";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";1;6;25;118;NA;NA;NA;28
"24";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"M";2;8;31;294;NA;NA;NA;28
"25";56447;1993;3;10;79;64,2833333333333;-11,6666666666667;361,5;"F";2;9;38;538;NA;NA;NA;28
"26";56454;1993;3;10;85;63,8833333333333;-11,8833333333333;374,5;"F";2;14;47;964;NA;NA;NA;28
"27";56454;1993;3;10;85;63,8833333333333;-11,8833333333333;374,5;"M";NA;9;36;432;NA;NA;NA;28
"28";56454;1993;3;10;85;63,8833333333333;-11,8833333333333;374,5;"F";2;9;37;471;NA;NA;NA;28
"29";56454;1993;3;10;85;63,8833333333333;-11,8833333333333;374,5;"F";2;NA;42;687;NA;NA;NA;28
"30";56454;1993;3;10;85;63,8833333333333;-11,8833333333333;374,5;"M";NA;10;32;303;NA;NA;NA;28
"31";56454;1993;3;10;85;63,8833333333333;-11,8833333333333;374,5;"F";2;10;38;635;NA;NA;NA;28
"32";56454;1993;3;10;85;63,8833333333333;-11,8833333333333;374,5;"F";NA;11;39;644;NA;NA;NA;28
"33";56454;1993;3;10;85;63,8833333333333;-11,8833333333333;374,5;"F";2;10;38;599;NA;NA;NA;28
"34";56454;1993;3;10;85;63,8833333333333;-11,8833333333333;374,5;"F";NA;9;29;238;NA;NA;NA;28
"35";56484;1993;3;13;115;65,8083333333333;-12;174;"F";NA;10;35;453;NA;NA;NA;28
"36";56484;1993;3;13;115;65,8083333333333;-12;174;"F";NA;10;32;345;NA;NA;NA;28
"37";56484;1993;3;13;115;65,8083333333333;-12;174;"F";NA;11;37;479;NA;NA;NA;28
"38";56484;1993;3;13;115;65,8083333333333;-12;174;"F";NA;12;38;550;NA;NA;NA;28
"39";56484;1993;3;13;115;65,8083333333333;-12;174;"F";NA;12;41;787;NA;NA;NA;28
"40";56484;1993;3;13;115;65,8083333333333;-12;174;"F";NA;8;28;201;NA;NA;NA;28
"41";56484;1993;3;13;115;65,8083333333333;-12;174;"F";NA;9;32;285;NA;NA;NA;28
"42";56484;1993;3;13;115;65,8083333333333;-12;174;"F";NA;9;30;218;NA;NA;NA;28
